 1.250, 1.000
 1.260, 1.000
 1.270, 1.000
 1.280, 1.000
 1.290, 1.000
 1.300, 1.000
 1.310, 1.000
 1.320, 1.000
 1.330, 1.000
 1.340, 1.000
 1.350, 1.000
 1.360, 1.000
 1.370, 1.000
 1.380, 1.000
 1.390, 1.000
 1.400, 1.000
 1.410, 1.000
 1.420, 1.000
 1.430, 1.000
 1.440, 1.000
 1.450, 1.000
 1.460, 1.000
 1.470, 1.000
 1.480, 1.000
 1.490, 1.000
 1.500, -1.000
 1.510, -1.000
 1.520, -1.000
 1.530, -1.000
 1.540, -1.000
 1.550, -1.000
 1.560, -1.000
 1.570, -1.000
 1.580, -1.000
 1.590, -1.000
 1.600, -1.000
 1.610, -1.000
 1.620, -1.000
 1.630, -1.000
 1.640, -1.000
 1.650, -1.000
 1.660, -1.000
 1.670, -1.000
 1.680, -1.000
 1.690, -1.000
 1.700, -1.000
 1.710, -1.000
 1.720, -1.000
 1.730, -1.000
 1.740, -1.000
 1.750, -1.000
 1.760, -1.000
 1.770, -1.000
 1.780, -1.000
 1.790, -1.000
 1.800, -1.000
 1.810, -1.000
 1.820, -1.000
 1.830, -1.000
 1.840, -1.000
 1.850, -1.000
 1.860, -1.000
 1.870, -1.000
 1.880, -1.000
 1.890, -1.000
 1.900, -1.000
 1.910, -1.000
 1.920, -1.000
 1.930, -1.000
 1.940, -1.000
 1.950, -1.000
 1.960, -1.000
 1.970, -1.000
 1.980, -1.000
 1.990, -1.000
 2.000, 1.000
 2.010, 1.000
 2.020, 1.000
 2.030, 1.000
 2.040, 1.000
 2.050, 1.000
 2.060, 1.000
 2.070, 1.000
 2.080, 1.000
 2.090, 1.000
 2.100, 1.000
 2.110, 1.000
 2.120, 1.000
 2.130, 1.000
 2.140, 1.000
 2.150, 1.000
 2.160, 1.000
 2.170, 1.000
 2.180, 1.000
 2.190, 1.000
 2.200, 1.000
 2.210, 1.000
 2.220, 1.000
 2.230, 1.000
 2.240, 1.000
 2.250, 1.000
 2.260, 1.000
 2.270, 1.000
 2.280, 1.000
 2.290, 1.000
 2.300, 1.000
 2.310, 1.000
 2.320, 1.000
 2.330, 1.000
 2.340, 1.000
 2.350, 1.000
 2.360, 1.000
 2.370, 1.000
 2.380, 1.000
 2.390, 1.000
 2.400, 1.000
 2.410, 1.000
 2.420, 1.000
 2.430, 1.000
 2.440, 1.000
 2.450, 1.000
 2.460, 1.000
 2.470, 1.000
 2.480, 1.000
 2.490, 1.000
 2.500, -1.000
 2.510, -1.000
 2.520, -1.000
 2.530, -1.000
 2.540, -1.000
 2.550, -1.000
 2.560, -1.000
 2.570, -1.000
 2.580, -1.000
 2.590, -1.000
 2.600, -1.000
 2.610, -1.000
 2.620, -1.000
 2.630, -1.000
 2.640, -1.000
 2.650, -1.000
 2.660, -1.000
 2.670, -1.000
 2.680, -1.000
 2.690, -1.000
 2.700, -1.000
 2.710, -1.000
 2.720, -1.000
 2.730, -1.000
 2.740, -1.000
 2.750, -1.000
 2.760, -1.000
 2.770, -1.000
 2.780, -1.000
 2.790, -1.000
 2.800, -1.000
 2.810, -1.000
 2.820, -1.000
 2.830, -1.000
 2.840, -1.000
 2.850, -1.000
 2.860, -1.000
 2.870, -1.000
 2.880, -1.000
 2.890, -1.000
 2.900, -1.000
 2.910, -1.000
 2.920, -1.000
 2.930, -1.000
 2.940, -1.000
 2.950, -1.000
 2.960, -1.000
 2.970, -1.000
 2.980, -1.000
 2.990, -1.000
